[2024-02-29 16:05:08.531] 
[2024-02-29 16:05:08.635] 3.06
[2024-02-29 16:05:08.635] 5.50
[2024-02-29 16:05:08.635] 7.69
[2024-02-29 16:05:08.635] 9.78
[2024-02-29 16:05:08.635] 11.91
[2024-02-29 16:05:08.635] 14.09
[2024-02-29 16:05:08.635] 16.00
[2024-02-29 16:05:08.635] 17.66
[2024-02-29 16:05:08.635] 19.06
[2024-02-29 16:05:08.635] 20.31
[2024-02-29 16:05:08.635] 21.56
[2024-02-29 16:05:08.635] 22.62
[2024-02-29 16:05:08.635] 23.62
[2024-02-29 16:05:08.635] 24.25
[2024-02-29 16:05:08.635] 24.87
[2024-02-29 16:05:08.635] 25.37
[2024-02-29 16:05:08.635] 25.78
[2024-02-29 16:05:08.635] 26.25
[2024-02-29 16:05:08.635] 26.47
[2024-02-29 16:05:08.635] 26.69
[2024-02-29 16:05:08.635] 26.72
[2024-02-29 16:05:08.635] 26.62
[2024-02-29 16:05:08.635] 26.59
[2024-02-29 16:05:08.635] 26.37
[2024-02-29 16:05:08.635] 26.09
[2024-02-29 16:05:08.635] 25.87
[2024-02-29 16:05:08.635] 25.56
[2024-02-29 16:05:08.635] 25.19
[2024-02-29 16:05:08.635] 24.72
[2024-02-29 16:05:08.635] 24.12
[2024-02-29 16:05:08.635] 23.53
[2024-02-29 16:05:08.635] 22.97
[2024-02-29 16:05:08.635] 22.37
[2024-02-29 16:05:08.635] 21.81
[2024-02-29 16:05:08.635] 21.12
[2024-02-29 16:05:08.635] 20.44
[2024-02-29 16:05:08.635] 19.59
[2024-02-29 16:05:08.635] 18.81
[2024-02-29 16:05:08.635] 18.00
[2024-02-29 16:05:08.635] 17.28
[2024-02-29 16:05:08.635] 16.41
[2024-02-29 16:05:08.635] 15.53
[2024-02-29 16:05:08.635] 14.75
[2024-02-29 16:05:08.635] 13.91
[2024-02-29 16:05:08.635] 13.03
[2024-02-29 16:05:08.635] 12.16
[2024-02-29 16:05:08.635] 11.22
[2024-02-29 16:05:08.635] 10.41
[2024-02-29 16:05:08.635] 9.56
[2024-02-29 16:05:08.635] 8.69
[2024-02-29 16:05:08.635] 7.81
[2024-02-29 16:05:08.635] 6.97
[2024-02-29 16:05:08.635] 6.09
[2024-02-29 16:05:08.635] 5.22
[2024-02-29 16:05:08.635] 4.41
[2024-02-29 16:05:08.635] 3.53
[2024-02-29 16:05:08.635] 2.69
[2024-02-29 16:05:08.635] 1.84
[2024-02-29 16:05:08.635] 1.06
[2024-02-29 16:05:08.635] 0.28
[2024-02-29 16:05:08.635] -0.44
[2024-02-29 16:05:08.635] -1.19
[2024-02-29 16:05:08.635] -2.00
[2024-02-29 16:05:08.635] -2.69
[2024-02-29 16:05:08.635] -3.34
[2024-02-29 16:05:08.635] -4.06
[2024-02-29 16:05:08.635] -4.78
[2024-02-29 16:05:08.635] -5.41
[2024-02-29 16:05:08.635] -6.06
[2024-02-29 16:05:08.635] -6.66
[2024-02-29 16:05:08.635] -7.28
[2024-02-29 16:05:08.635] -7.81
[2024-02-29 16:05:08.635] -8.38
[2024-02-29 16:05:08.635] -8.91
[2024-02-29 16:05:08.635] -9.44
[2024-02-29 16:05:08.651] -9.97
[2024-02-29 16:05:08.651] -10.44
[2024-02-29 16:05:08.651] -10.84
[2024-02-29 16:05:08.651] -11.31
[2024-02-29 16:05:08.651] -11.72
[2024-02-29 16:05:08.651] -12.13
[2024-02-29 16:05:08.651] -12.50
[2024-02-29 16:05:08.651] -12.88
[2024-02-29 16:05:08.651] -13.25
[2024-02-29 16:05:08.651] -13.53
[2024-02-29 16:05:08.651] -13.84
[2024-02-29 16:05:08.651] -14.16
[2024-02-29 16:05:08.651] -14.38
[2024-02-29 16:05:08.651] -14.66
[2024-02-29 16:05:08.651] -14.81
[2024-02-29 16:05:08.651] -15.03
[2024-02-29 16:05:08.651] -15.25
[2024-02-29 16:05:08.651] -15.47
[2024-02-29 16:05:08.651] -15.66
[2024-02-29 16:05:08.651] -15.75
[2024-02-29 16:05:08.651] -15.84
[2024-02-29 16:05:08.651] -16.00
[2024-02-29 16:05:08.651] -16.06
[2024-02-29 16:05:08.651] -16.19
[2024-02-29 16:05:08.651] -16.16
[2024-02-29 16:05:08.651] -16.22
[2024-02-29 16:05:08.651] -16.28
[2024-02-29 16:05:08.651] -16.25
[2024-02-29 16:05:08.651] -16.28
[2024-02-29 16:05:08.651] -16.22
[2024-02-29 16:05:08.651] -16.25
[2024-02-29 16:05:08.651] -16.31
[2024-02-29 16:05:08.651] -16.22
[2024-02-29 16:05:08.651] -16.12
[2024-02-29 16:05:08.651] -16.06
[2024-02-29 16:05:08.651] -15.97
[2024-02-29 16:05:08.651] -15.91
[2024-02-29 16:05:08.651] -15.81
[2024-02-29 16:05:08.651] -15.69
[2024-02-29 16:05:08.651] -15.50
[2024-02-29 16:05:08.651] -15.41
[2024-02-29 16:05:08.651] -15.25
[2024-02-29 16:05:08.651] -15.06
[2024-02-29 16:05:08.651] -14.94
[2024-02-29 16:05:08.651] -14.75
[2024-02-29 16:05:08.651] -14.59
[2024-02-29 16:05:08.651] -14.38
[2024-02-29 16:05:08.651] -14.22
[2024-02-29 16:05:08.651] -14.00
[2024-02-29 16:05:08.651] -13.75
[2024-02-29 16:05:08.651] -13.53
[2024-02-29 16:05:08.651] -13.38
[2024-02-29 16:05:08.651] -13.06
[2024-02-29 16:05:08.651] -12.84
[2024-02-29 16:05:08.651] -12.59
[2024-02-29 16:05:08.651] -12.34
[2024-02-29 16:05:08.651] -12.19
[2024-02-29 16:05:08.651] -11.94
[2024-02-29 16:05:08.651] -11.69
[2024-02-29 16:05:08.651] -11.44
[2024-02-29 16:05:08.651] -11.16
[2024-02-29 16:05:08.651] -10.91
[2024-02-29 16:05:08.651] -10.66
[2024-02-29 16:05:08.651] -10.41
[2024-02-29 16:05:08.651] -10.09
[2024-02-29 16:05:08.651] -9.81
[2024-02-29 16:05:08.651] -9.56
[2024-02-29 16:05:08.651] -9.25
[2024-02-29 16:05:08.651] -9.00
[2024-02-29 16:05:08.651] -8.66
[2024-02-29 16:05:08.651] -8.47
[2024-02-29 16:05:08.651] -8.09
[2024-02-29 16:05:08.651] -7.88
[2024-02-29 16:05:08.651] -7.59
[2024-02-29 16:05:08.651] -7.31
[2024-02-29 16:05:08.651] -7.00
[2024-02-29 16:05:08.651] -6.72
[2024-02-29 16:05:08.651] -6.50
[2024-02-29 16:05:08.651] -6.22
[2024-02-29 16:05:08.651] -5.97
[2024-02-29 16:05:08.651] -5.69
[2024-02-29 16:05:08.651] -5.38
[2024-02-29 16:05:08.651] -5.13
[2024-02-29 16:05:08.651] -4.81
[2024-02-29 16:05:08.651] -4.56
[2024-02-29 16:05:08.651] -4.25
[2024-02-29 16:05:08.651] -4.06
[2024-02-29 16:05:08.651] -3.78
[2024-02-29 16:05:08.651] -3.50
[2024-02-29 16:05:08.651] -3.22
[2024-02-29 16:05:08.651] -3.00
[2024-02-29 16:05:08.651] -2.72
[2024-02-29 16:05:08.651] -2.47
[2024-02-29 16:05:08.651] -2.22
[2024-02-29 16:05:08.651] -1.94
[2024-02-29 16:05:08.651] -1.69
[2024-02-29 16:05:08.651] -1.53
[2024-02-29 16:05:08.651] -1.34
[2024-02-29 16:05:08.651] -1.06
[2024-02-29 16:05:08.651] -0.78
[2024-02-29 16:05:08.651] -0.59
[2024-02-29 16:05:08.651] -0.31
[2024-02-29 16:05:08.651] 0.00
[2024-02-29 16:05:08.651] 0.19
[2024-02-29 16:05:08.651] 0.34
[2024-02-29 16:05:08.651] 0.53
[2024-02-29 16:05:08.651] 0.69
[2024-02-29 16:05:08.651] 0.94
[2024-02-29 16:05:08.651] 1.16
[2024-02-29 16:05:08.651] 1.37
[2024-02-29 16:05:08.651] 1.59
[2024-02-29 16:05:08.651] 1.75
[2024-02-29 16:05:08.651] 1.97
[2024-02-29 16:05:08.651] 2.06
[2024-02-29 16:05:08.651] 2.13
[2024-02-29 16:05:08.651] 2.22
[2024-02-29 16:05:08.651] 2.47
[2024-02-29 16:05:08.651] 2.69
[2024-02-29 16:05:08.651] 2.84
[2024-02-29 16:05:08.651] 3.16
[2024-02-29 16:05:08.651] 3.38
[2024-02-29 16:05:08.651] 3.50
[2024-02-29 16:05:08.651] 3.53
[2024-02-29 16:05:08.651] 3.72
[2024-02-29 16:05:08.651] 3.81
[2024-02-29 16:05:08.651] 4.06
[2024-02-29 16:05:08.651] 4.25
[2024-02-29 16:05:08.651] 4.56
[2024-02-29 16:05:08.651] 4.66
[2024-02-29 16:05:08.651] 4.72
[2024-02-29 16:05:08.651] 4.88
[2024-02-29 16:05:08.651] 4.91
[2024-02-29 16:05:08.651] 5.03
[2024-02-29 16:05:08.651] 5.19
[2024-02-29 16:05:08.651] 5.30
[2024-02-29 16:05:08.651] 5.42
[2024-02-29 16:05:08.651] 5.50
[2024-02-29 16:05:08.651] 5.58
[2024-02-29 16:05:08.651] 5.69
[2024-02-29 16:05:08.651] 5.86
[2024-02-29 16:05:08.651] 6.00
[2024-02-29 16:05:08.667] 6.16
[2024-02-29 16:05:08.667] 9.00
[2024-02-29 16:05:08.667] 25.81
[2024-02-29 16:05:08.667] 71.06
[2024-02-29 16:05:08.667] 140.05
[2024-02-29 16:05:08.667] 200.61
[2024-02-29 16:05:08.667] 218.83
[2024-02-29 16:05:08.667] 189.31
[2024-02-29 16:05:08.667] 137.45
[2024-02-29 16:05:08.667] 96.72
[2024-02-29 16:05:08.667] 83.72
[2024-02-29 16:05:08.667] 92.20
[2024-02-29 16:05:08.667] 103.81
[2024-02-29 16:05:08.667] 104.37
[2024-02-29 16:05:08.667] 91.89
[2024-02-29 16:05:08.667] 74.16
[2024-02-29 16:05:08.667] 60.14
[2024-02-29 16:05:08.667] 53.53
[2024-02-29 16:05:08.667] 51.20
[2024-02-29 16:05:08.667] 44.69
[2024-02-29 16:05:08.667] 25.12
[2024-02-29 16:05:08.667] -8.25
[2024-02-29 16:05:08.667] -43.75
[2024-02-29 16:05:08.667] -65.59
[2024-02-29 16:05:08.667] -67.11
[2024-02-29 16:05:08.667] -53.19
[2024-02-29 16:05:08.667] -33.25
[2024-02-29 16:05:08.667] -17.95
[2024-02-29 16:05:08.667] -16.56
[2024-02-29 16:05:08.667] -31.25
[2024-02-29 16:05:08.667] -54.81
[2024-02-29 16:05:08.667] -75.80
[2024-02-29 16:05:08.667] -86.28
[2024-02-29 16:05:08.667] -85.92
[2024-02-29 16:05:08.667] -80.94
[2024-02-29 16:05:08.667] -79.22
[2024-02-29 16:05:08.667] -81.31
[2024-02-29 16:05:08.667] -79.39
[2024-02-29 16:05:08.667] -65.77
[2024-02-29 16:05:08.667] -42.72
[2024-02-29 16:05:08.667] -21.17
[2024-02-29 16:05:08.667] -10.20
[2024-02-29 16:05:08.667] -9.45
[2024-02-29 16:05:08.667] -12.88
[2024-02-29 16:05:08.667] -15.52
[2024-02-29 16:05:08.667] -15.03
[2024-02-29 16:05:08.667] -11.41
[2024-02-29 16:05:08.667] -7.59
[2024-02-29 16:05:08.667] -7.41
[2024-02-29 16:05:08.667] -11.48
[2024-02-29 16:05:08.667] -16.55
[2024-02-29 16:05:08.667] -17.97
[2024-02-29 16:05:08.667] -12.48
[2024-02-29 16:05:08.667] 0.97
[2024-02-29 16:05:08.667] 19.98
[2024-02-29 16:05:08.667] 38.28
[2024-02-29 16:05:08.667] 50.45
[2024-02-29 16:05:08.667] 57.14
[2024-02-29 16:05:08.667] 62.48
[2024-02-29 16:05:08.667] 67.86
[2024-02-29 16:05:08.667] 71.67
[2024-02-29 16:05:08.667] 72.86
[2024-02-29 16:05:08.667] 71.89
[2024-02-29 16:05:08.667] 69.41
[2024-02-29 16:05:08.667] 65.28
[2024-02-29 16:05:08.667] 58.30
[2024-02-29 16:05:08.667] 45.52
[2024-02-29 16:05:08.667] 24.25
[2024-02-29 16:05:08.667] -5.95
[2024-02-29 16:05:08.667] -41.59
[2024-02-29 16:05:08.667] -75.94
[2024-02-29 16:05:08.667] -100.33
[2024-02-29 16:05:08.667] -106.64
[2024-02-29 16:05:08.667] -93.86
[2024-02-29 16:05:08.667] -72.80
[2024-02-29 16:05:08.667] -58.39
[2024-02-29 16:05:08.667] -58.80
[2024-02-29 16:05:08.667] -70.83
[2024-02-29 16:05:08.667] -83.53
[2024-02-29 16:05:08.667] -86.50
[2024-02-29 16:05:08.667] -77.16
[2024-02-29 16:05:08.667] -61.45
[2024-02-29 16:05:08.667] -47.73
[2024-02-29 16:05:08.667] -40.77
[2024-02-29 16:05:08.667] -39.44
[2024-02-29 16:05:08.667] -39.45
[2024-02-29 16:05:08.667] -37.16
[2024-02-29 16:05:08.667] -31.78
[2024-02-29 16:05:08.667] -25.00
[2024-02-29 16:05:08.667] -19.16
[2024-02-29 16:05:08.667] -15.11
[2024-02-29 16:05:08.667] -12.63
[2024-02-29 16:05:08.667] -10.38
[2024-02-29 16:05:08.667] -7.59
[2024-02-29 16:05:08.667] -4.11
[2024-02-29 16:05:08.667] -0.59
[2024-02-29 16:05:08.667] 2.63
[2024-02-29 16:05:08.667] 5.19
[2024-02-29 16:05:08.667] 7.30
[2024-02-29 16:05:08.667] 9.30
[2024-02-29 16:05:08.667] 11.34
[2024-02-29 16:05:08.667] 13.41
[2024-02-29 16:05:08.667] 15.45
[2024-02-29 16:05:08.667] 17.30
[2024-02-29 16:05:08.667] 18.86
[2024-02-29 16:05:08.667] 20.28
[2024-02-29 16:05:08.667] 21.53
[2024-02-29 16:05:08.667] 22.78
[2024-02-29 16:05:08.667] 23.94
[2024-02-29 16:05:08.667] 25.08
[2024-02-29 16:05:08.667] 26.02
[2024-02-29 16:05:08.667] 26.83
[2024-02-29 16:05:08.667] 27.52
[2024-02-29 16:05:08.667] 28.20
[2024-02-29 16:05:08.667] 28.75
[2024-02-29 16:05:08.667] 29.30
[2024-02-29 16:05:08.667] 29.73
[2024-02-29 16:05:08.667] 30.08
[2024-02-29 16:05:08.667] 30.39
[2024-02-29 16:05:08.667] 30.56
[2024-02-29 16:05:08.667] 30.70
[2024-02-29 16:05:08.667] 30.80
[2024-02-29 16:05:08.667] 30.86
[2024-02-29 16:05:08.667] 30.78
[2024-02-29 16:05:08.667] 30.73
[2024-02-29 16:05:08.667] 30.61
[2024-02-29 16:05:08.667] 30.42
[2024-02-29 16:05:08.667] 30.19
[2024-02-29 16:05:08.667] 29.92
[2024-02-29 16:05:08.667] 29.64
[2024-02-29 16:05:08.667] 29.30
[2024-02-29 16:05:08.667] 28.94
[2024-02-29 16:05:08.667] 28.55
[2024-02-29 16:05:08.667] 28.14
[2024-02-29 16:05:08.667] 27.66
[2024-02-29 16:05:08.667] 27.19
[2024-02-29 16:05:08.667] 26.69
[2024-02-29 16:05:08.683] 26.16
[2024-02-29 16:05:08.683] 25.64
[2024-02-29 16:05:08.683] 25.08
[2024-02-29 16:05:08.683] 24.50
[2024-02-29 16:05:08.683] 23.89
[2024-02-29 16:05:08.683] 23.30
[2024-02-29 16:05:08.683] 22.67
[2024-02-29 16:05:08.683] 22.05
[2024-02-29 16:05:08.683] 21.41
[2024-02-29 16:05:08.683] 20.78
[2024-02-29 16:05:08.683] 20.11
[2024-02-29 16:05:08.683] 19.47
[2024-02-29 16:05:08.683] 18.78
[2024-02-29 16:05:08.683] 18.12
[2024-02-29 16:05:08.683] 17.50
[2024-02-29 16:05:08.683] 16.83
[2024-02-29 16:05:08.683] 16.12
[2024-02-29 16:05:08.683] 15.52
[2024-02-29 16:05:08.683] 14.86
[2024-02-29 16:05:08.683] 14.16
[2024-02-29 16:05:08.683] 13.53
[2024-02-29 16:05:08.683] 12.91
[2024-02-29 16:05:08.683] 12.22
[2024-02-29 16:05:08.683] 11.58
[2024-02-29 16:05:08.683] 10.95
[2024-02-29 16:05:08.683] 10.36
[2024-02-29 16:05:08.683] 9.72
[2024-02-29 16:05:08.683] 9.11
[2024-02-29 16:05:08.683] 8.52
[2024-02-29 16:05:08.683] 7.92
[2024-02-29 16:05:08.683] 7.34
[2024-02-29 16:05:08.683] 6.75
[2024-02-29 16:05:08.683] 6.22
[2024-02-29 16:05:08.683] 5.66
[2024-02-29 16:05:08.683] 5.13
[2024-02-29 16:05:08.683] 4.59
[2024-02-29 16:05:08.683] 4.09
[2024-02-29 16:05:08.683] 3.56
[2024-02-29 16:05:08.683] 3.06
[2024-02-29 16:05:08.683] 2.58
[2024-02-29 16:05:08.683] 2.11
[2024-02-29 16:05:08.683] 1.63
[2024-02-29 16:05:08.683] 1.22
[2024-02-29 16:05:08.683] 0.77
[2024-02-29 16:05:08.683] 0.39
[2024-02-29 16:05:08.683] 0.00
[2024-02-29 16:05:08.683] -0.37
[2024-02-29 16:05:08.683] -0.80
[2024-02-29 16:05:08.683] -1.19
[2024-02-29 16:05:08.683] -1.61
[2024-02-29 16:05:08.683] -1.98
[2024-02-29 16:05:08.683] -2.25
[2024-02-29 16:05:08.683] -2.58
[2024-02-29 16:05:08.683] -2.88
[2024-02-29 16:05:08.683] -3.19
[2024-02-29 16:05:08.683] -3.50
[2024-02-29 16:05:08.683] -3.77
[2024-02-29 16:05:08.683] -4.03
[2024-02-29 16:05:08.683] -4.27
[2024-02-29 16:05:08.683] -4.53
[2024-02-29 16:05:08.683] -4.72
[2024-02-29 16:05:08.683] -4.94
[2024-02-29 16:05:08.683] -5.14
[2024-02-29 16:05:08.683] -5.36
[2024-02-29 16:05:08.683] -5.55
[2024-02-29 16:05:08.683] -5.73
[2024-02-29 16:05:08.683] -5.88
[2024-02-29 16:05:08.683] -6.03
[2024-02-29 16:05:08.683] -6.16
[2024-02-29 16:05:08.683] -6.30
[2024-02-29 16:05:08.683] -6.44
[2024-02-29 16:05:08.683] -5.95
[2024-02-29 16:05:08.683] -1.94
[2024-02-29 16:05:08.683] 10.70
[2024-02-29 16:05:08.683] 34.16
[2024-02-29 16:05:08.683] 62.66
[2024-02-29 16:05:08.683] 84.87
[2024-02-29 16:05:08.683] 92.22
[2024-02-29 16:05:08.683] 84.81
[2024-02-29 16:05:08.683] 70.73
[2024-02-29 16:05:08.683] 59.86
[2024-02-29 16:05:08.683] 57.22
[2024-02-29 16:05:08.683] 60.95
[2024-02-29 16:05:08.683] 64.52
[2024-02-29 16:05:08.683] 60.25
[2024-02-29 16:05:08.683] 44.89
[2024-02-29 16:05:08.683] 23.67
[2024-02-29 16:05:08.683] 5.78
[2024-02-29 16:05:08.683] -4.67
[2024-02-29 16:05:08.683] -10.56
[2024-02-29 16:05:08.683] -16.81
[2024-02-29 16:05:08.683] -25.31
[2024-02-29 16:05:08.683] -34.14
[2024-02-29 16:05:08.683] -40.72
[2024-02-29 16:05:08.683] -46.11
[2024-02-29 16:05:08.683] -54.48
[2024-02-29 16:05:08.683] -67.36
[2024-02-29 16:05:08.683] -80.11
[2024-02-29 16:05:08.683] -85.48
[2024-02-29 16:05:08.683] -80.48
[2024-02-29 16:05:08.683] -68.95
[2024-02-29 16:05:08.683] -57.95
[2024-02-29 16:05:08.683] -52.33
[2024-02-29 16:05:08.683] -52.00
[2024-02-29 16:05:08.683] -53.47
[2024-02-29 16:05:08.683] -53.25
[2024-02-29 16:05:08.683] -50.19
[2024-02-29 16:05:08.683] -45.42
[2024-02-29 16:05:08.683] -40.98
[2024-02-29 16:05:08.683] -38.02
[2024-02-29 16:05:08.683] -36.44
[2024-02-29 16:05:08.683] -35.20
[2024-02-29 16:05:08.683] -33.58
[2024-02-29 16:05:08.683] -31.27
[2024-02-29 16:05:08.683] -28.66
[2024-02-29 16:05:08.683] -26.27
[2024-02-29 16:05:08.683] -24.31
[2024-02-29 16:05:08.683] -22.70
[2024-02-29 16:05:08.683] -21.22
[2024-02-29 16:05:08.683] -19.58
[2024-02-29 16:05:08.683] -17.87
[2024-02-29 16:05:08.683] -16.17
[2024-02-29 16:05:08.683] -14.58
[2024-02-29 16:05:08.683] -13.13
[2024-02-29 16:05:08.683] -11.81
[2024-02-29 16:05:08.683] -9.95
[2024-02-29 16:05:08.683] -4.98
[2024-02-29 16:05:08.683] 6.48
[2024-02-29 16:05:08.683] 24.75
[2024-02-29 16:05:08.683] 44.63
[2024-02-29 16:05:08.683] 58.74
[2024-02-29 16:05:08.683] 63.05
[2024-02-29 16:05:08.683] 59.49
[2024-02-29 16:05:08.683] 53.48
[2024-02-29 16:05:08.683] 49.33
[2024-02-29 16:05:08.683] 47.70
[2024-02-29 16:05:08.683] 46.08
[2024-02-29 16:05:08.683] 41.23
[2024-02-29 16:05:08.683] 31.43
[2024-02-29 16:05:08.683] 17.70
[2024-02-29 16:05:08.683] 2.65
[2024-02-29 16:05:08.683] -12.29
[2024-02-29 16:05:08.683] -26.56
[2024-02-29 16:05:08.691] -37.27
[2024-02-29 16:05:08.691] -40.34
[2024-02-29 16:05:08.691] -35.48
[2024-02-29 16:05:08.691] -26.77
[2024-02-29 16:05:08.691] -18.45
[2024-02-29 16:05:08.691] -12.05
[2024-02-29 16:05:08.691] -6.46
[2024-02-29 16:05:08.691] 0.28
[2024-02-29 16:05:08.691] 9.44
[2024-02-29 16:05:08.691] 20.56
[2024-02-29 16:05:08.691] 31.19
[2024-02-29 16:05:08.691] 38.33
[2024-02-29 16:05:08.691] 39.65
[2024-02-29 16:05:08.691] 33.27
[2024-02-29 16:05:08.691] 18.48
[2024-02-29 16:05:08.691] 0.27
[2024-02-29 16:05:08.691] -11.05
[2024-02-29 16:05:08.691] -8.49
[2024-02-29 16:05:08.691] 4.02
[2024-02-29 16:05:08.691] 14.91
[2024-02-29 16:05:08.691] 15.70
[2024-02-29 16:05:08.691] 8.25
[2024-02-29 16:05:08.691] 1.22
[2024-02-29 16:05:08.691] 1.19
[2024-02-29 16:05:08.691] 8.33
[2024-02-29 16:05:08.691] 18.74
[2024-02-29 16:05:08.691] 28.23
[2024-02-29 16:05:08.691] 33.81
[2024-02-29 16:05:08.691] 34.86
[2024-02-29 16:05:08.691] 33.41
[2024-02-29 16:05:08.691] 32.50
[2024-02-29 16:05:08.691] 33.82
[2024-02-29 16:05:08.691] 36.95
[2024-02-29 16:05:08.691] 39.82
[2024-02-29 16:05:08.691] 41.42
[2024-02-29 16:05:08.691] 43.36
[2024-02-29 16:05:08.691] 46.73
[2024-02-29 16:05:08.691] 49.24
[2024-02-29 16:05:08.691] 46.05
[2024-02-29 16:05:08.691] 33.73
[2024-02-29 16:05:08.691] 13.25
[2024-02-29 16:05:08.691] -9.91
[2024-02-29 16:05:08.691] -29.22
[2024-02-29 16:05:08.691] -40.94
[2024-02-29 16:05:08.691] -45.33
[2024-02-29 16:05:08.691] -45.37
[2024-02-29 16:05:08.691] -44.55
[2024-02-29 16:05:08.691] -44.42
[2024-02-29 16:05:08.691] -43.63
[2024-02-29 16:05:08.691] -39.08
[2024-02-29 16:05:08.691] -29.45
[2024-02-29 16:05:08.691] -17.58
[2024-02-29 16:05:08.691] -8.80
[2024-02-29 16:05:08.691] -6.32
[2024-02-29 16:05:08.691] -8.48
[2024-02-29 16:05:08.691] -10.32
[2024-02-29 16:05:08.691] -7.05
[2024-02-29 16:05:08.691] 2.08
[2024-02-29 16:05:08.691] 12.40
[2024-02-29 16:05:08.691] 18.52
[2024-02-29 16:05:08.691] 20.39
[2024-02-29 16:05:08.691] 22.15
[2024-02-29 16:05:08.691] 25.68
[2024-02-29 16:05:08.691] 28.77
[2024-02-29 16:05:08.691] 28.37
[2024-02-29 16:05:08.691] 24.55
[2024-02-29 16:05:08.691] 20.02
[2024-02-29 16:05:08.691] 17.06
[2024-02-29 16:05:08.691] 15.40
[2024-02-29 16:05:08.691] 12.77
[2024-02-29 16:05:08.691] 7.13
[2024-02-29 16:05:08.691] -0.66
[2024-02-29 16:05:08.691] -6.76
[2024-02-29 16:05:08.691] -8.31
[2024-02-29 16:05:08.691] -6.23
[2024-02-29 16:05:08.691] -3.41
[2024-02-29 16:05:08.691] -1.53
[2024-02-29 16:05:08.691] 0.09
[2024-02-29 16:05:08.691] 2.77
[2024-02-29 16:05:08.691] 5.52
[2024-02-29 16:05:08.691] 4.77
[2024-02-29 16:05:08.691] -2.04
[2024-02-29 16:05:08.691] -13.78
[2024-02-29 16:05:08.691] -26.72
[2024-02-29 16:05:08.691] -37.10
[2024-02-29 16:05:08.691] -42.63
[2024-02-29 16:05:08.691] -42.95
[2024-02-29 16:05:08.691] -39.77
[2024-02-29 16:05:08.691] -36.14
[2024-02-29 16:05:08.691] -34.90
[2024-02-29 16:05:08.691] -37.33
[2024-02-29 16:05:08.691] -41.84
[2024-02-29 16:05:08.691] -43.91
[2024-02-29 16:05:08.691] -39.12
[2024-02-29 16:05:08.691] -27.05
[2024-02-29 16:05:08.691] -12.09
[2024-02-29 16:05:08.691] -0.05
[2024-02-29 16:05:08.691] 5.05
[2024-02-29 16:05:08.691] 3.32
[2024-02-29 16:05:08.691] 0.52
[2024-02-29 16:05:08.691] 4.75
[2024-02-29 16:05:08.691] 18.11
[2024-02-29 16:05:08.699] 33.23
[2024-02-29 16:05:08.699] 41.07
[2024-02-29 16:05:08.707] 40.06
[2024-02-29 16:05:08.715] 35.79
[2024-02-29 16:05:08.723] 34.12
[2024-02-29 16:05:08.731] 36.08
[2024-02-29 16:05:08.739] 37.91
[2024-02-29 16:05:08.747] 34.80
[2024-02-29 16:05:08.755] 25.39
[2024-02-29 16:05:08.763] 13.96
[2024-02-29 16:05:08.771] 7.61
[2024-02-29 16:05:08.779] 10.41
[2024-02-29 16:05:08.787] 20.41
[2024-02-29 16:05:08.795] 31.19
[2024-02-29 16:05:08.803] 36.16
[2024-02-29 16:05:08.811] 33.63
[2024-02-29 16:05:08.819] 27.34
[2024-02-29 16:05:08.835] 21.77
[2024-02-29 16:05:08.843] 17.80
[2024-02-29 16:05:08.851] 13.63
[2024-02-29 16:05:08.859] 8.88
[2024-02-29 16:05:08.868] 4.88
[2024-02-29 16:05:08.871] 2.09
[2024-02-29 16:05:08.874] -0.74
[2024-02-29 16:05:08.882] -4.04
[2024-02-29 16:05:08.890] -6.99
[2024-02-29 16:05:08.898] -7.70
[2024-02-29 16:05:08.906] -3.66
[2024-02-29 16:05:08.914] 4.19
[2024-02-29 16:05:08.922] 8.72
[2024-02-29 16:05:08.930] 3.51
[2024-02-29 16:05:08.938] -9.38
[2024-02-29 16:05:08.954] -23.71
[2024-02-29 16:05:08.962] -37.45
[2024-02-29 16:05:08.970] -49.38
[2024-02-29 16:05:08.986] -52.14
[2024-02-29 16:05:08.994] -40.81
[2024-02-29 16:05:09.010] -23.01
[2024-02-29 16:05:09.010] -10.86
[2024-02-29 16:05:09.018] -7.18
[2024-02-29 16:05:09.018] -3.45
[2024-02-29 16:05:09.026] 10.29
[2024-02-29 16:05:09.034] 32.78
[2024-02-29 16:05:09.042] 48.05
[2024-02-29 16:05:09.058] 36.41
[2024-02-29 16:05:09.074] -4.84
[2024-02-29 16:05:09.074] -49.88
[2024-02-29 16:05:09.082] -59.27
[2024-02-29 16:05:09.082] -15.80
[2024-02-29 16:05:09.090] 53.74
[2024-02-29 16:05:09.098] 102.11
[2024-02-29 16:05:09.106] 104.65
[2024-02-29 16:05:09.114] 72.45
[2024-02-29 16:05:09.122] 30.80
[2024-02-29 16:05:09.130] -0.61
[2024-02-29 16:05:09.138] -9.84
[2024-02-29 16:05:09.146] 6.50
[2024-02-29 16:05:09.154] 37.81
[2024-02-29 16:05:09.162] 63.41
[2024-02-29 16:05:09.170] 67.78
[2024-02-29 16:05:09.178] 51.03
[2024-02-29 16:05:09.186] 26.00
[2024-02-29 16:05:09.194] 7.31
[2024-02-29 16:05:09.202] 2.17
[2024-02-29 16:05:09.210] 6.38
[2024-02-29 16:05:09.218] 9.27
[2024-02-29 16:05:09.226] 4.36
