[2024-02-29 14:21:25.471] 
[2024-02-29 14:21:25.607] 9.69
[2024-02-29 14:21:25.607] 11.75
[2024-02-29 14:21:25.607] 10.56
[2024-02-29 14:21:25.607] 6.22
[2024-02-29 14:21:25.607] 0.88
[2024-02-29 14:21:25.607] -2.53
[2024-02-29 14:21:25.607] -3.16
[2024-02-29 14:21:25.607] -2.19
[2024-02-29 14:21:25.607] -1.75
[2024-02-29 14:21:25.607] -2.19
[2024-02-29 14:21:25.607] -2.38
[2024-02-29 14:21:25.607] -1.16
[2024-02-29 14:21:25.607] 1.03
[2024-02-29 14:21:25.607] 3.31
[2024-02-29 14:21:25.607] 5.84
[2024-02-29 14:21:25.607] 9.06
[2024-02-29 14:21:25.607] 13.16
[2024-02-29 14:21:25.607] 17.44
[2024-02-29 14:21:25.607] 20.84
[2024-02-29 14:21:25.607] 22.19
[2024-02-29 14:21:25.607] 21.00
[2024-02-29 14:21:25.607] 17.00
[2024-02-29 14:21:25.607] 10.97
[2024-02-29 14:21:25.607] 4.03
[2024-02-29 14:21:25.607] -3.06
[2024-02-29 14:21:25.607] -9.75
[2024-02-29 14:21:25.607] -15.03
[2024-02-29 14:21:25.607] -17.87
[2024-02-29 14:21:25.607] -17.78
[2024-02-29 14:21:25.607] -16.03
[2024-02-29 14:21:25.607] -14.81
[2024-02-29 14:21:25.607] -14.81
[2024-02-29 14:21:25.607] -15.03
[2024-02-29 14:21:25.607] -13.09
[2024-02-29 14:21:25.607] -7.44
[2024-02-29 14:21:25.607] 0.47
[2024-02-29 14:21:25.607] 6.47
[2024-02-29 14:21:25.607] 6.81
[2024-02-29 14:21:25.607] 1.00
[2024-02-29 14:21:25.607] -7.81
[2024-02-29 14:21:25.607] -15.25
[2024-02-29 14:21:25.607] -17.84
[2024-02-29 14:21:25.607] -13.69
[2024-02-29 14:21:25.607] -1.97
[2024-02-29 14:21:25.607] 16.78
[2024-02-29 14:21:25.607] 39.69
[2024-02-29 14:21:25.607] 59.19
[2024-02-29 14:21:25.607] 66.78
[2024-02-29 14:21:25.607] 56.91
[2024-02-29 14:21:25.607] 29.47
[2024-02-29 14:21:25.607] -8.78
[2024-02-29 14:21:25.607] -45.41
[2024-02-29 14:21:25.607] -66.69
[2024-02-29 14:21:25.607] -65.59
[2024-02-29 14:21:25.607] -45.84
[2024-02-29 14:21:25.607] -17.97
[2024-02-29 14:21:25.607] 7.56
[2024-02-29 14:21:25.607] 24.81
[2024-02-29 14:21:25.607] 33.34
[2024-02-29 14:21:25.607] 34.00
[2024-02-29 14:21:25.607] 24.56
[2024-02-29 14:21:25.623] 2.72
[2024-02-29 14:21:25.623] -25.75
[2024-02-29 14:21:25.623] -45.44
[2024-02-29 14:21:25.623] -42.69
[2024-02-29 14:21:25.623] -18.62
[2024-02-29 14:21:25.623] 12.59
[2024-02-29 14:21:25.623] 34.69
[2024-02-29 14:21:25.623] 40.06
[2024-02-29 14:21:25.623] 32.31
[2024-02-29 14:21:25.623] 20.19
[2024-02-29 14:21:25.623] 11.56
[2024-02-29 14:21:25.623] 9.81
[2024-02-29 14:21:25.623] 13.91
[2024-02-29 14:21:25.623] 20.59
[2024-02-29 14:21:25.623] 25.87
[2024-02-29 14:21:25.623] 27.59
[2024-02-29 14:21:25.623] 26.41
[2024-02-29 14:21:25.623] 26.06
[2024-02-29 14:21:25.623] 29.44
[2024-02-29 14:21:25.623] 36.28
[2024-02-29 14:21:25.623] 43.75
[2024-02-29 14:21:25.623] 49.13
[2024-02-29 14:21:25.623] 51.53
[2024-02-29 14:21:25.623] 50.91
[2024-02-29 14:21:25.623] 46.59
[2024-02-29 14:21:25.623] 37.44
[2024-02-29 14:21:25.623] 23.59
[2024-02-29 14:21:25.623] 6.78
[2024-02-29 14:21:25.623] -9.75
[2024-02-29 14:21:25.623] -23.91
[2024-02-29 14:21:25.623] -34.59
[2024-02-29 14:21:25.623] -41.94
[2024-02-29 14:21:25.623] -46.19
[2024-02-29 14:21:25.623] -47.75
[2024-02-29 14:21:25.623] -48.31
[2024-02-29 14:21:25.623] -50.19
[2024-02-29 14:21:25.623] -54.97
[2024-02-29 14:21:25.623] -60.28
[2024-02-29 14:21:25.623] -60.66
[2024-02-29 14:21:25.623] -51.81
[2024-02-29 14:21:25.623] -34.50
[2024-02-29 14:21:25.623] -15.28
[2024-02-29 14:21:25.623] -2.81
[2024-02-29 14:21:25.623] -2.41
[2024-02-29 14:21:25.623] -13.47
[2024-02-29 14:21:25.623] -30.44
[2024-02-29 14:21:25.623] -46.59
[2024-02-29 14:21:25.623] -56.72
[2024-02-29 14:21:25.623] -57.81
[2024-02-29 14:21:25.623] -49.00
[2024-02-29 14:21:25.623] -31.37
[2024-02-29 14:21:25.623] -9.41
[2024-02-29 14:21:25.623] 10.88
[2024-02-29 14:21:25.623] 24.50
[2024-02-29 14:21:25.623] 29.44
[2024-02-29 14:21:25.623] 28.00
[2024-02-29 14:21:25.623] 25.00
[2024-02-29 14:21:25.623] 24.97
[2024-02-29 14:21:25.623] 28.06
[2024-02-29 14:21:25.623] 29.47
[2024-02-29 14:21:25.623] 23.91
[2024-02-29 14:21:25.623] 11.41
[2024-02-29 14:21:25.623] -2.31
[2024-02-29 14:21:25.623] -10.50
[2024-02-29 14:21:25.623] -11.94
[2024-02-29 14:21:25.623] -10.94
[2024-02-29 14:21:25.623] -12.28
[2024-02-29 14:21:25.623] -16.72
[2024-02-29 14:21:25.623] -21.28
[2024-02-29 14:21:25.623] -22.59
[2024-02-29 14:21:25.623] -20.56
[2024-02-29 14:21:25.623] -17.91
[2024-02-29 14:21:25.623] -18.22
[2024-02-29 14:21:25.623] -22.16
[2024-02-29 14:21:25.623] -25.84
[2024-02-29 14:21:25.623] -23.53
[2024-02-29 14:21:25.623] -11.38
[2024-02-29 14:21:25.623] 9.72
[2024-02-29 14:21:25.623] 34.78
[2024-02-29 14:21:25.623] 58.09
[2024-02-29 14:21:25.623] 74.87
[2024-02-29 14:21:25.623] 82.12
[2024-02-29 14:21:25.623] 79.28
[2024-02-29 14:21:25.623] 68.06
[2024-02-29 14:21:25.623] 52.66
[2024-02-29 14:21:25.623] 37.03
[2024-02-29 14:21:25.623] 24.53
[2024-02-29 14:21:25.623] 16.25
[2024-02-29 14:21:25.623] 12.63
[2024-02-29 14:21:25.623] 13.56
[2024-02-29 14:21:25.623] 18.72
[2024-02-29 14:21:25.623] 25.87
[2024-02-29 14:21:25.623] 31.03
[2024-02-29 14:21:25.623] 31.06
[2024-02-29 14:21:25.623] 25.78
[2024-02-29 14:21:25.623] 18.37
[2024-02-29 14:21:25.623] 12.94
[2024-02-29 14:21:25.623] 11.97
[2024-02-29 14:21:25.623] 14.88
[2024-02-29 14:21:25.623] 18.06
[2024-02-29 14:21:25.623] 14.69
[2024-02-29 14:21:25.623] -1.34
[2024-02-29 14:21:25.623] -27.16
[2024-02-29 14:21:25.623] -45.56
[2024-02-29 14:21:25.623] -38.22
[2024-02-29 14:21:25.623] -5.09
[2024-02-29 14:21:25.623] 32.78
[2024-02-29 14:21:25.623] 51.41
[2024-02-29 14:21:25.623] 42.47
[2024-02-29 14:21:25.623] 16.72
[2024-02-29 14:21:25.623] -7.91
[2024-02-29 14:21:25.623] -20.34
[2024-02-29 14:21:25.623] -21.12
[2024-02-29 14:21:25.623] -18.47
[2024-02-29 14:21:25.623] -20.19
[2024-02-29 14:21:25.623] -28.94
[2024-02-29 14:21:25.623] -41.38
[2024-02-29 14:21:25.623] -50.91
[2024-02-29 14:21:25.623] -51.97
[2024-02-29 14:21:25.623] -43.38
[2024-02-29 14:21:25.623] -28.50
[2024-02-29 14:21:25.623] -12.19
[2024-02-29 14:21:25.623] 1.53
[2024-02-29 14:21:25.623] 11.34
[2024-02-29 14:21:25.623] 18.47
[2024-02-29 14:21:25.623] 24.44
[2024-02-29 14:21:25.623] 29.19
[2024-02-29 14:21:25.623] 31.41
[2024-02-29 14:21:25.623] 29.28
[2024-02-29 14:21:25.623] 21.97
[2024-02-29 14:21:25.623] 11.81
[2024-02-29 14:21:25.623] 3.00
[2024-02-29 14:21:25.623] -0.41
[2024-02-29 14:21:25.623] 2.06
[2024-02-29 14:21:25.623] 6.34
[2024-02-29 14:21:25.623] 6.38
[2024-02-29 14:21:25.623] -1.37
[2024-02-29 14:21:25.623] -15.66
[2024-02-29 14:21:25.639] -30.78
[2024-02-29 14:21:25.639] -40.75
[2024-02-29 14:21:25.639] -41.50
[2024-02-29 14:21:25.639] -32.75
[2024-02-29 14:21:25.639] -18.41
[2024-02-29 14:21:25.639] -3.63
[2024-02-29 14:21:25.639] 7.28
[2024-02-29 14:21:25.639] 11.69
[2024-02-29 14:21:25.639] 9.38
[2024-02-29 14:21:25.639] 2.22
[2024-02-29 14:21:25.639] -6.94
[2024-02-29 14:21:25.639] -15.34
[2024-02-29 14:21:25.639] -20.12
[2024-02-29 14:21:25.639] -19.19
[2024-02-29 14:21:25.639] -13.47
[2024-02-29 14:21:25.639] -6.28
[2024-02-29 14:21:25.639] -0.72
[2024-02-29 14:21:25.639] 2.31
[2024-02-29 14:21:25.639] 3.81
[2024-02-29 14:21:25.639] 4.41
[2024-02-29 14:21:25.639] 3.56
[2024-02-29 14:21:25.639] 1.31
[2024-02-29 14:21:25.639] -2.22
[2024-02-29 14:21:25.639] -7.41
[2024-02-29 14:21:25.639] -14.06
[2024-02-29 14:21:25.639] -21.28
[2024-02-29 14:21:25.639] -26.44
[2024-02-29 14:21:25.639] -27.41
[2024-02-29 14:21:25.639] -24.37
[2024-02-29 14:21:25.639] -20.12
[2024-02-29 14:21:25.639] -17.56
[2024-02-29 14:21:25.639] -17.09
[2024-02-29 14:21:25.639] -16.84
[2024-02-29 14:21:25.639] -14.59
[2024-02-29 14:21:25.639] -9.72
[2024-02-29 14:21:25.639] -3.69
[2024-02-29 14:21:25.639] 1.31
[2024-02-29 14:21:25.639] 4.78
[2024-02-29 14:21:25.639] 8.31
[2024-02-29 14:21:25.639] 14.00
[2024-02-29 14:21:25.639] 21.37
[2024-02-29 14:21:25.639] 28.22
[2024-02-29 14:21:25.639] 32.25
[2024-02-29 14:21:25.639] 32.22
[2024-02-29 14:21:25.639] 28.50
[2024-02-29 14:21:25.639] 22.59
[2024-02-29 14:21:25.639] 16.66
[2024-02-29 14:21:25.639] 11.66
[2024-02-29 14:21:25.639] 7.00
[2024-02-29 14:21:25.639] 2.44
[2024-02-29 14:21:25.639] -1.47
[2024-02-29 14:21:25.639] -3.63
[2024-02-29 14:21:25.639] -4.13
[2024-02-29 14:21:25.639] -3.69
[2024-02-29 14:21:25.639] -3.66
[2024-02-29 14:21:25.639] -5.22
[2024-02-29 14:21:25.639] -8.66
[2024-02-29 14:21:25.639] -12.00
[2024-02-29 14:21:25.639] -13.13
[2024-02-29 14:21:25.639] -11.59
[2024-02-29 14:21:25.639] -8.88
[2024-02-29 14:21:25.639] -6.41
[2024-02-29 14:21:25.639] -4.19
[2024-02-29 14:21:25.639] -1.03
[2024-02-29 14:21:25.639] 3.91
[2024-02-29 14:21:25.639] 9.13
[2024-02-29 14:21:25.639] 12.13
[2024-02-29 14:21:25.639] 11.78
[2024-02-29 14:21:25.639] 9.13
[2024-02-29 14:21:25.639] 6.53
[2024-02-29 14:21:25.639] 5.69
[2024-02-29 14:21:25.639] 7.28
[2024-02-29 14:21:25.639] 10.13
[2024-02-29 14:21:25.639] 11.72
[2024-02-29 14:21:25.639] 9.97
[2024-02-29 14:21:25.639] 4.78
[2024-02-29 14:21:25.639] -1.72
[2024-02-29 14:21:25.639] -7.50
[2024-02-29 14:21:25.639] -11.94
[2024-02-29 14:21:25.639] -14.72
[2024-02-29 14:21:25.639] -14.63
[2024-02-29 14:21:25.639] -10.59
[2024-02-29 14:21:25.639] -3.13
[2024-02-29 14:21:25.639] 5.38
[2024-02-29 14:21:25.639] 11.97
[2024-02-29 14:21:25.639] 15.19
[2024-02-29 14:21:25.639] 15.38
[2024-02-29 14:21:25.639] 14.47
[2024-02-29 14:21:25.639] 13.88
[2024-02-29 14:21:25.639] 13.81
[2024-02-29 14:21:25.639] 14.06
[2024-02-29 14:21:25.639] 14.22
[2024-02-29 14:21:25.639] 14.25
[2024-02-29 14:21:25.639] 14.47
[2024-02-29 14:21:25.639] 15.91
[2024-02-29 14:21:25.639] 19.37
[2024-02-29 14:21:25.639] 24.44
[2024-02-29 14:21:25.639] 29.22
[2024-02-29 14:21:25.639] 31.06
[2024-02-29 14:21:25.639] 29.19
[2024-02-29 14:21:25.639] 24.50
[2024-02-29 14:21:25.639] 18.53
[2024-02-29 14:21:25.639] 12.47
[2024-02-29 14:21:25.639] 6.56
[2024-02-29 14:21:25.639] 0.78
[2024-02-29 14:21:25.639] -4.91
[2024-02-29 14:21:25.639] -9.47
[2024-02-29 14:21:25.639] -11.88
[2024-02-29 14:21:25.639] -12.03
[2024-02-29 14:21:25.639] -10.81
[2024-02-29 14:21:25.639] -9.94
[2024-02-29 14:21:25.639] -10.56
[2024-02-29 14:21:25.639] -11.78
[2024-02-29 14:21:25.639] -11.66
[2024-02-29 14:21:25.639] -8.59
[2024-02-29 14:21:25.639] -3.28
[2024-02-29 14:21:25.639] 0.94
[2024-02-29 14:21:25.639] 1.06
[2024-02-29 14:21:25.639] -2.97
[2024-02-29 14:21:25.639] -8.50
[2024-02-29 14:21:25.639] -11.69
[2024-02-29 14:21:25.639] -10.63
[2024-02-29 14:21:25.639] -5.94
[2024-02-29 14:21:25.639] -0.16
[2024-02-29 14:21:25.639] 4.69
[2024-02-29 14:21:25.639] 7.56
[2024-02-29 14:21:25.639] 9.06
[2024-02-29 14:21:25.639] 9.94
[2024-02-29 14:21:25.639] 10.25
[2024-02-29 14:21:25.639] 8.94
[2024-02-29 14:21:25.639] 4.84
[2024-02-29 14:21:25.639] -2.13
[2024-02-29 14:21:25.639] -10.38
[2024-02-29 14:21:25.639] -17.19
[2024-02-29 14:21:25.639] -19.28
[2024-02-29 14:21:25.639] -15.47
[2024-02-29 14:21:25.639] -7.22
[2024-02-29 14:21:25.639] 1.78
[2024-02-29 14:21:25.639] 6.97
[2024-02-29 14:21:25.639] 6.28
[2024-02-29 14:21:25.639] 1.53
[2024-02-29 14:21:25.639] -3.50
[2024-02-29 14:21:25.639] -5.72
[2024-02-29 14:21:25.639] -5.47
[2024-02-29 14:21:25.639] -5.41
[2024-02-29 14:21:25.655] -7.00
[2024-02-29 14:21:25.655] -9.13
[2024-02-29 14:21:25.655] -10.00
[2024-02-29 14:21:25.655] -8.78
[2024-02-29 14:21:25.655] -6.72
[2024-02-29 14:21:25.655] -5.88
[2024-02-29 14:21:25.655] -7.69
[2024-02-29 14:21:25.655] -11.72
[2024-02-29 14:21:25.655] -15.47
[2024-02-29 14:21:25.655] -16.81
[2024-02-29 14:21:25.655] -14.94
[2024-02-29 14:21:25.655] -10.44
[2024-02-29 14:21:25.655] -4.81
[2024-02-29 14:21:25.655] 0.28
[2024-02-29 14:21:25.655] 3.22
[2024-02-29 14:21:25.655] 3.94
[2024-02-29 14:21:25.655] 4.16
[2024-02-29 14:21:25.655] 5.31
[2024-02-29 14:21:25.655] 7.78
[2024-02-29 14:21:25.655] 10.38
[2024-02-29 14:21:25.655] 11.88
[2024-02-29 14:21:25.655] 11.59
[2024-02-29 14:21:25.655] 9.97
[2024-02-29 14:21:25.655] 8.31
[2024-02-29 14:21:25.655] 7.56
[2024-02-29 14:21:25.655] 7.94
[2024-02-29 14:21:25.655] 8.41
[2024-02-29 14:21:25.655] 8.03
[2024-02-29 14:21:25.655] 6.78
[2024-02-29 14:21:25.655] 5.56
[2024-02-29 14:21:25.655] 5.34
[2024-02-29 14:21:25.655] 6.16
[2024-02-29 14:21:25.655] 7.28
[2024-02-29 14:21:25.655] 7.88
[2024-02-29 14:21:25.655] 8.47
[2024-02-29 14:21:25.655] 9.38
[2024-02-29 14:21:25.655] 10.28
[2024-02-29 14:21:25.655] 9.13
[2024-02-29 14:21:25.655] 4.41
[2024-02-29 14:21:25.655] -2.84
[2024-02-29 14:21:25.655] -9.41
[2024-02-29 14:21:25.655] -12.09
[2024-02-29 14:21:25.655] -10.31
[2024-02-29 14:21:25.655] -6.25
[2024-02-29 14:21:25.655] -2.25
[2024-02-29 14:21:25.655] 0.28
[2024-02-29 14:21:25.655] 1.09
[2024-02-29 14:21:25.655] 0.81
[2024-02-29 14:21:25.655] 0.81
[2024-02-29 14:21:25.655] 2.03
[2024-02-29 14:21:25.655] 3.91
[2024-02-29 14:21:25.655] 4.25
[2024-02-29 14:21:25.655] 1.03
[2024-02-29 14:21:25.655] -5.03
[2024-02-29 14:21:25.655] -10.31
[2024-02-29 14:21:25.655] -11.13
[2024-02-29 14:21:25.655] -6.59
[2024-02-29 14:21:25.655] 0.34
[2024-02-29 14:21:25.655] 6.25
[2024-02-29 14:21:25.655] 9.41
[2024-02-29 14:21:25.655] 9.72
[2024-02-29 14:21:25.655] 7.88
[2024-02-29 14:21:25.655] 4.44
[2024-02-29 14:21:25.655] 0.56
[2024-02-29 14:21:25.655] -2.34
[2024-02-29 14:21:25.655] -3.19
[2024-02-29 14:21:25.655] -2.91
[2024-02-29 14:21:25.655] -3.03
[2024-02-29 14:21:25.655] -3.91
[2024-02-29 14:21:25.655] -4.94
[2024-02-29 14:21:25.655] -5.19
[2024-02-29 14:21:25.655] -4.94
[2024-02-29 14:21:25.655] -4.31
[2024-02-29 14:21:25.655] -3.00
[2024-02-29 14:21:25.655] -0.97
[2024-02-29 14:21:25.655] 0.66
[2024-02-29 14:21:25.655] 0.41
[2024-02-29 14:21:25.655] -2.19
[2024-02-29 14:21:25.655] -5.72
[2024-02-29 14:21:25.655] -8.81
[2024-02-29 14:21:25.655] -10.69
[2024-02-29 14:21:25.655] -11.88
[2024-02-29 14:21:25.655] -13.63
[2024-02-29 14:21:25.655] -16.31
[2024-02-29 14:21:25.655] -18.84
[2024-02-29 14:21:25.655] -19.28
[2024-02-29 14:21:25.655] -16.91
[2024-02-29 14:21:25.655] -12.78
[2024-02-29 14:21:25.655] -8.78
[2024-02-29 14:21:25.655] -5.66
[2024-02-29 14:21:25.655] -2.59
[2024-02-29 14:21:25.655] 0.94
[2024-02-29 14:21:25.655] 4.50
[2024-02-29 14:21:25.655] 7.41
[2024-02-29 14:21:25.655] 9.28
[2024-02-29 14:21:25.655] 10.13
[2024-02-29 14:21:25.655] 9.84
[2024-02-29 14:21:25.655] 7.91
[2024-02-29 14:21:25.655] 3.84
[2024-02-29 14:21:25.655] -1.37
[2024-02-29 14:21:25.655] -5.66
[2024-02-29 14:21:25.655] -6.59
[2024-02-29 14:21:25.655] -3.16
[2024-02-29 14:21:25.655] 2.66
[2024-02-29 14:21:25.655] 7.72
[2024-02-29 14:21:25.655] 11.25
[2024-02-29 14:21:25.655] 15.03
[2024-02-29 14:21:25.655] 19.37
[2024-02-29 14:21:25.655] 22.25
[2024-02-29 14:21:25.655] 20.28
[2024-02-29 14:21:25.655] 13.16
[2024-02-29 14:21:25.655] 3.91
[2024-02-29 14:21:25.655] -3.78
[2024-02-29 14:21:25.655] -7.00
[2024-02-29 14:21:25.655] -5.63
[2024-02-29 14:21:25.655] -0.88
[2024-02-29 14:21:25.655] 4.88
[2024-02-29 14:21:25.655] 9.47
[2024-02-29 14:21:25.655] 11.91
[2024-02-29 14:21:25.655] 13.22
[2024-02-29 14:21:25.655] 14.97
[2024-02-29 14:21:25.655] 16.78
[2024-02-29 14:21:25.655] 16.75
[2024-02-29 14:21:25.655] 13.13
[2024-02-29 14:21:25.655] 6.34
[2024-02-29 14:21:25.655] -1.25
[2024-02-29 14:21:25.655] -6.50
[2024-02-29 14:21:25.655] -7.69
[2024-02-29 14:21:25.655] -4.81
[2024-02-29 14:21:25.655] 0.50
[2024-02-29 14:21:25.655] 5.88
[2024-02-29 14:21:25.655] 9.75
[2024-02-29 14:21:25.655] 11.25
[2024-02-29 14:21:25.655] 10.25
[2024-02-29 14:21:25.655] 7.69
[2024-02-29 14:21:25.655] 5.31
[2024-02-29 14:21:25.655] 4.28
[2024-02-29 14:21:25.655] 4.41
[2024-02-29 14:21:25.655] 3.75
[2024-02-29 14:21:25.655] 0.00
[2024-02-29 14:21:25.655] -8.00
[2024-02-29 14:21:25.655] -18.16
[2024-02-29 14:21:25.655] -24.84
[2024-02-29 14:21:25.655] -22.91
[2024-02-29 14:21:25.655] -12.41
[2024-02-29 14:21:25.655] 0.84
[2024-02-29 14:21:25.655] 9.06
[2024-02-29 14:21:25.655] 8.59
[2024-02-29 14:21:25.655] 2.00
[2024-02-29 14:21:25.655] -3.91
[2024-02-29 14:21:25.655] -3.94
[2024-02-29 14:21:25.671] 1.47
[2024-02-29 14:21:25.671] 7.06
[2024-02-29 14:21:25.671] 7.44
[2024-02-29 14:21:25.671] 1.88
[2024-02-29 14:21:25.671] -5.97
[2024-02-29 14:21:25.671] -11.22
[2024-02-29 14:21:25.671] -11.25
[2024-02-29 14:21:25.671] -6.53
[2024-02-29 14:21:25.671] -0.50
[2024-02-29 14:21:25.671] 2.78
[2024-02-29 14:21:25.671] 2.44
[2024-02-29 14:21:25.671] 0.16
[2024-02-29 14:21:25.671] -1.44
[2024-02-29 14:21:25.671] -1.19
[2024-02-29 14:21:25.671] -0.37
[2024-02-29 14:21:25.671] -0.94
[2024-02-29 14:21:25.671] -3.31
[2024-02-29 14:21:25.671] -5.72
[2024-02-29 14:21:25.671] -6.03
[2024-02-29 14:21:25.671] -3.78
[2024-02-29 14:21:25.671] -0.25
[2024-02-29 14:21:25.671] 2.88
[2024-02-29 14:21:25.671] 4.59
[2024-02-29 14:21:25.671] 4.88
[2024-02-29 14:21:25.671] 4.88
[2024-02-29 14:21:25.671] 5.38
[2024-02-29 14:21:25.671] 5.25
[2024-02-29 14:21:25.671] 1.72
[2024-02-29 14:21:25.671] -7.03
[2024-02-29 14:21:25.671] -17.62
[2024-02-29 14:21:25.671] -23.28
[2024-02-29 14:21:25.671] -19.62
[2024-02-29 14:21:25.671] -8.56
[2024-02-29 14:21:25.671] 3.56
[2024-02-29 14:21:25.671] 11.81
[2024-02-29 14:21:25.671] 15.75
[2024-02-29 14:21:25.671] 17.84
[2024-02-29 14:21:25.671] 19.28
[2024-02-29 14:21:25.671] 19.34
[2024-02-29 14:21:25.671] 17.31
[2024-02-29 14:21:25.671] 13.56
[2024-02-29 14:21:25.671] 8.81
[2024-02-29 14:21:25.671] 3.97
[2024-02-29 14:21:25.671] -0.34
[2024-02-29 14:21:25.671] -3.50
[2024-02-29 14:21:25.671] -4.56
[2024-02-29 14:21:25.671] -2.75
[2024-02-29 14:21:25.671] 1.59
[2024-02-29 14:21:25.671] 6.66
[2024-02-29 14:21:25.671] 9.84
[2024-02-29 14:21:25.671] 9.47
[2024-02-29 14:21:25.671] 6.19
[2024-02-29 14:21:25.671] 2.09
[2024-02-29 14:21:25.671] -0.34
[2024-02-29 14:21:25.671] -0.84
[2024-02-29 14:21:25.671] -0.56
[2024-02-29 14:21:25.671] -0.37
[2024-02-29 14:21:25.671] -1.53
[2024-02-29 14:21:25.671] -4.25
[2024-02-29 14:21:25.671] -8.03
[2024-02-29 14:21:25.671] -11.53
[2024-02-29 14:21:25.671] -13.75
[2024-02-29 14:21:25.671] -14.28
[2024-02-29 14:21:25.671] -13.38
[2024-02-29 14:21:25.671] -11.41
[2024-02-29 14:21:25.671] -8.19
[2024-02-29 14:21:25.671] -4.06
[2024-02-29 14:21:25.671] -0.56
[2024-02-29 14:21:25.671] 0.53
[2024-02-29 14:21:25.671] -0.56
[2024-02-29 14:21:25.671] -1.69
[2024-02-29 14:21:25.671] -0.41
[2024-02-29 14:21:25.671] 3.03
[2024-02-29 14:21:25.671] 5.88
[2024-02-29 14:21:25.671] 6.31
[2024-02-29 14:21:25.671] 4.66
[2024-02-29 14:21:25.671] 2.53
[2024-02-29 14:21:25.671] 0.63
[2024-02-29 14:21:25.671] -1.00
[2024-02-29 14:21:25.671] -2.16
[2024-02-29 14:21:25.671] -1.75
[2024-02-29 14:21:25.671] 1.03
[2024-02-29 14:21:25.671] 5.41
[2024-02-29 14:21:25.671] 9.34
[2024-02-29 14:21:25.671] 11.06
[2024-02-29 14:21:25.671] 10.06
[2024-02-29 14:21:25.671] 6.88
[2024-02-29 14:21:25.671] 2.31
[2024-02-29 14:21:25.671] -3.34
[2024-02-29 14:21:25.671] -9.06
[2024-02-29 14:21:25.671] -13.44
[2024-02-29 14:21:25.671] -14.81
[2024-02-29 14:21:25.671] -12.22
[2024-02-29 14:21:25.671] -5.56
[2024-02-29 14:21:25.671] 3.53
[2024-02-29 14:21:25.671] 12.41
[2024-02-29 14:21:25.671] 17.87
[2024-02-29 14:21:25.671] 18.31
[2024-02-29 14:21:25.671] 14.09
[2024-02-29 14:21:25.671] 7.31
[2024-02-29 14:21:25.671] 0.78
[2024-02-29 14:21:25.671] -3.16
[2024-02-29 14:21:25.671] -3.78
[2024-02-29 14:21:25.671] -1.84
[2024-02-29 14:21:25.671] 1.47
[2024-02-29 14:21:25.671] 5.56
[2024-02-29 14:21:25.671] 9.81
[2024-02-29 14:21:25.671] 13.31
[2024-02-29 14:21:25.671] 15.38
[2024-02-29 14:21:25.671] 15.25
[2024-02-29 14:21:25.671] 13.13
[2024-02-29 14:21:25.671] 9.84
[2024-02-29 14:21:25.671] 6.94
[2024-02-29 14:21:25.671] 5.63
[2024-02-29 14:21:25.671] 5.50
[2024-02-29 14:21:25.671] 4.69
[2024-02-29 14:21:25.671] 1.34
[2024-02-29 14:21:25.671] -4.03
[2024-02-29 14:21:25.671] -9.06
[2024-02-29 14:21:25.671] -10.78
[2024-02-29 14:21:25.671] -8.16
[2024-02-29 14:21:25.671] -3.13
[2024-02-29 14:21:25.671] 1.37
[2024-02-29 14:21:25.671] 3.38
[2024-02-29 14:21:25.671] 2.63
[2024-02-29 14:21:25.671] 0.19
[2024-02-29 14:21:25.671] -2.50
[2024-02-29 14:21:25.671] -5.09
[2024-02-29 14:21:25.671] -7.38
[2024-02-29 14:21:25.671] -9.47
[2024-02-29 14:21:25.671] -11.63
[2024-02-29 14:21:25.671] -13.53
[2024-02-29 14:21:25.671] -14.53
[2024-02-29 14:21:25.671] -13.84
[2024-02-29 14:21:25.671] -11.06
[2024-02-29 14:21:25.671] -6.47
[2024-02-29 14:21:25.671] -1.47
[2024-02-29 14:21:25.671] 2.47
[2024-02-29 14:21:25.671] 4.66
[2024-02-29 14:21:25.671] 5.28
[2024-02-29 14:21:25.671] 4.31
[2024-02-29 14:21:25.671] 1.50
[2024-02-29 14:21:25.671] -2.34
[2024-02-29 14:21:25.671] -6.25
[2024-02-29 14:21:25.671] -9.34
[2024-02-29 14:21:25.671] -11.69
[2024-02-29 14:21:25.671] -13.16
[2024-02-29 14:21:25.671] -11.75
[2024-02-29 14:21:25.671] -6.16
[2024-02-29 14:21:25.679] 2.94
[2024-02-29 14:21:25.679] 12.06
[2024-02-29 14:21:25.679] 17.34
[2024-02-29 14:21:25.679] 17.31
[2024-02-29 14:21:25.679] 13.47
[2024-02-29 14:21:25.679] 8.44
[2024-02-29 14:21:25.679] 3.88
[2024-02-29 14:21:25.679] -0.22
[2024-02-29 14:21:25.679] -3.63
[2024-02-29 14:21:25.679] -5.72
[2024-02-29 14:21:25.679] -5.78
[2024-02-29 14:21:25.679] -4.47
[2024-02-29 14:21:25.679] -4.31
[2024-02-29 14:21:25.679] -6.53
[2024-02-29 14:21:25.679] -9.47
[2024-02-29 14:21:25.679] -10.31
[2024-02-29 14:21:25.679] -7.38
[2024-02-29 14:21:25.679] -1.37
[2024-02-29 14:21:25.679] 6.34
[2024-02-29 14:21:25.679] 13.88
[2024-02-29 14:21:25.679] 19.03
